transaction_id,account_id,timestamp,amount_inr,merchant_name,merchant_category,transaction_type,city,hour_of_day,day_of_week,is_international,velocity_flag,geo_anomaly_flag,high_amount_flag,fraud_label,fraud_reason
TXN501566,ACC401036,2023-06-05 17:18:00,776.11,Ola Cabs,Transport,Debit Card,Delhi,17,Monday,No,No,No,No,0,
TXN501567,ACC711474,2023-01-04 15:53:00,610.57,Swiggy,Food Delivery,UPI,Mumbai,15,Wednesday,No,No,No,No,0,
TXN501568,ACC288724,2023-03-07 21:11:00,182.58,Swiggy,Food Delivery,Net Banking,Ahmedabad,21,Tuesday,No,No,No,No,0,
TXN501569,ACC837952,2023-10-02 20:34:00,675.92,Uber,Transport,Debit Card,Bangalore,20,Monday,No,No,No,No,0,
TXN501570,ACC221886,2023-03-29 21:53:00,247.74,Myntra,Apparel,Credit Card,Ahmedabad,21,Wednesday,No,No,No,No,0,
TXN501571,ACC975373,2023-02-04 01:21:00,151.84,MakeMyTrip,Travel,Net Banking,Pune,1,Saturday,No,No,No,No,0,
TXN501572,ACC653829,2023-08-30 07:48:00,325.23,Myntra,Apparel,Net Banking,Delhi,7,Wednesday,No,No,No,No,0,
TXN501573,ACC250219,2023-06-03 22:51:00,22999.68,TempStore_7721,Unknown,UPI,Singapore,22,Saturday,Yes,No,Yes,Yes,1,Velocity breach
TXN501574,ACC536045,2023-09-08 16:34:00,11150.94,UnknownMerchant_XYZ,Unknown,ATM,Dubai,16,Friday,Yes,Yes,Yes,No,1,Location anomaly
TXN501575,ACC302177,2023-12-19 06:15:00,1306.4,Spotify,Subscription,UPI,Ahmedabad,6,Tuesday,No,No,No,No,0,
TXN501576,ACC826420,2023-10-13 02:22:00,5708.13,Netflix,Subscription,Credit Card,Bangalore,2,Friday,No,No,No,No,0,
TXN501577,ACC711474,2023-04-03 03:28:00,687.09,Uber,Transport,UPI,Ahmedabad,3,Monday,No,No,No,No,0,
TXN501578,ACC205797,2023-10-17 03:22:00,34292.99,AbroadMerchant_TK,International,UPI,London,3,Tuesday,Yes,Yes,Yes,Yes,1,High amount
TXN501579,ACC462974,2023-08-15 23:24:00,1198.26,MakeMyTrip,Travel,Debit Card,Chennai,23,Tuesday,No,No,No,No,0,
TXN501580,ACC247442,2023-10-28 19:36:00,888.52,BookMyShow,Entertainment,UPI,Mumbai,19,Saturday,No,No,No,No,0,
TXN501581,ACC646571,2023-01-15 22:02:00,144.04,Swiggy,Food Delivery,UPI,Chennai,22,Sunday,No,No,No,No,0,
TXN501582,ACC857997,2023-02-18 22:05:00,616.49,Paytm Mall,E-commerce,Credit Card,Kolkata,22,Saturday,No,No,No,No,0,
TXN501583,ACC722795,2023-09-22 09:39:00,1249.39,Netflix,Subscription,Debit Card,Ahmedabad,9,Friday,No,No,No,No,0,
TXN501584,ACC147489,2023-09-09 10:40:00,1163.48,Uber,Transport,Debit Card,Mumbai,10,Saturday,No,No,No,No,0,
TXN501585,ACC654531,2023-10-26 14:46:00,1799.53,Paytm Mall,E-commerce,UPI,Pune,14,Thursday,No,No,No,No,0,
TXN501586,ACC892911,2023-02-11 14:00:00,633.53,MakeMyTrip,Travel,Credit Card,Delhi,14,Saturday,No,No,No,No,0,
TXN501587,ACC769737,2023-08-06 15:48:00,1990.08,Spotify,Subscription,UPI,Chennai,15,Sunday,No,No,No,No,0,
TXN501588,ACC356622,2023-09-15 10:48:00,42452.77,AbroadMerchant_TK,International,Card-Not-Present,Dubai,10,Friday,Yes,No,Yes,Yes,1,Velocity breach
TXN501589,ACC218326,2023-10-03 02:17:00,72.15,MakeMyTrip,Travel,Net Banking,Delhi,2,Tuesday,No,No,No,No,0,
TXN501590,ACC398384,2023-07-09 10:09:00,1191.14,Paytm Mall,E-commerce,UPI,Delhi,10,Sunday,No,No,No,No,0,
TXN501591,ACC711474,2023-09-16 17:48:00,1510.55,Amazon,E-commerce,Debit Card,Chennai,17,Saturday,No,No,No,No,0,
TXN501592,ACC976822,2023-03-04 03:36:00,205.65,IRCTC,Travel,Credit Card,Ahmedabad,3,Saturday,No,No,No,No,0,
TXN501593,ACC612573,2023-06-28 03:15:00,881.85,Uber,Transport,UPI,Delhi,3,Wednesday,No,No,No,No,0,
TXN501594,ACC992400,2023-03-11 09:13:00,14124.66,Uber,Transport,Net Banking,Chennai,9,Saturday,No,No,No,No,0,
TXN501595,ACC439320,2023-08-14 02:13:00,831.84,Uber,Transport,UPI,Chennai,2,Monday,No,No,No,No,0,
TXN501596,ACC991638,2023-11-17 10:34:00,48771.64,CryptoExch_Anon,Crypto,Card-Not-Present,Unknown,10,Friday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN501597,ACC965708,2023-02-14 20:21:00,1190.33,Spotify,Subscription,UPI,Hyderabad,20,Tuesday,No,No,No,No,0,
TXN501598,ACC700521,2023-05-07 12:43:00,2177.19,TempStore_7721,Unknown,ATM,London,12,Sunday,Yes,Yes,Yes,No,1,High amount
TXN501599,ACC295361,2023-03-23 17:38:00,1317.81,Zomato,Food Delivery,Debit Card,Pune,17,Thursday,No,No,No,No,0,
TXN501600,ACC166857,2023-05-11 08:04:00,3362.96,Spotify,Subscription,UPI,Hyderabad,8,Thursday,No,No,No,No,0,
TXN501601,ACC578987,2023-10-02 20:58:00,848.71,BookMyShow,Entertainment,UPI,Chennai,20,Monday,No,No,No,No,0,
TXN501602,ACC661147,2023-03-11 15:13:00,564.91,Amazon,E-commerce,UPI,Pune,15,Saturday,No,No,No,No,0,
TXN501603,ACC837952,2023-08-21 03:33:00,14045.35,Netflix,Subscription,Net Banking,Mumbai,3,Monday,No,No,No,No,0,
TXN501604,ACC925618,2023-12-22 21:55:00,57.01,Flipkart,E-commerce,Credit Card,Ahmedabad,21,Friday,No,No,No,No,0,
TXN501605,ACC858414,2023-02-27 22:15:00,7897.77,Spotify,Subscription,Net Banking,Delhi,22,Monday,No,No,No,No,0,
TXN501606,ACC837733,2023-01-11 20:27:00,3373.56,Netflix,Subscription,UPI,Pune,20,Wednesday,No,No,No,No,0,
TXN501607,ACC139286,2023-04-14 09:13:00,8414.43,Flipkart,E-commerce,UPI,Ahmedabad,9,Friday,No,No,No,No,0,
TXN501608,ACC205797,2023-04-24 23:14:00,839.17,IRCTC,Travel,UPI,Chennai,23,Monday,No,No,No,No,0,
TXN501609,ACC538184,2023-11-15 03:22:00,25656.41,IntlCharge_8827,International,NEFT,Kuala Lumpur,3,Wednesday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN501610,ACC906325,2023-03-10 11:16:00,127.06,Netflix,Subscription,UPI,Chennai,11,Friday,No,No,No,No,0,
TXN501611,ACC366817,2023-08-19 14:08:00,11194.59,Amazon,E-commerce,UPI,Pune,14,Saturday,No,No,No,No,0,
TXN501612,ACC416613,2023-05-19 11:49:00,166.02,IRCTC,Travel,UPI,Delhi,11,Friday,No,No,No,No,0,
TXN501613,ACC107161,2023-05-22 17:29:00,975.61,Amazon,E-commerce,Debit Card,Kolkata,17,Monday,No,No,No,No,0,
TXN501614,ACC461264,2023-02-10 15:53:00,411.77,BookMyShow,Entertainment,Net Banking,Bangalore,15,Friday,No,No,No,No,0,
TXN501615,ACC521805,2023-11-15 01:02:00,15308.36,IntlCharge_8827,International,NEFT,New York,1,Wednesday,Yes,Yes,Yes,No,1,High amount
TXN501616,ACC359535,2023-01-07 04:34:00,924.87,Zomato,Food Delivery,UPI,Mumbai,4,Saturday,No,No,No,No,0,
TXN501617,ACC593699,2023-07-20 13:46:00,186.65,BigBasket,Grocery,Credit Card,Mumbai,13,Thursday,No,No,No,No,0,
TXN501618,ACC711474,2023-01-16 01:06:00,524.62,PhonePe Wallet,Wallet,Debit Card,Ahmedabad,1,Monday,No,No,No,No,0,
TXN501619,ACC295243,2023-04-08 01:41:00,384.75,PhonePe Wallet,Wallet,UPI,Ahmedabad,1,Saturday,No,No,No,No,0,
TXN501620,ACC948799,2023-03-14 05:07:00,1746.77,Amazon,E-commerce,UPI,Kolkata,5,Tuesday,No,No,No,No,0,
TXN501621,ACC740632,2023-10-19 05:35:00,1676.76,Netflix,Subscription,Net Banking,Chennai,5,Thursday,No,No,No,No,0,
TXN501622,ACC373453,2023-04-26 09:18:00,9223.99,IntlCharge_8827,International,Card-Not-Present,London,9,Wednesday,Yes,No,Yes,No,1,High amount
TXN501623,ACC584838,2023-04-03 06:58:00,13530.14,TempStore_7721,Unknown,ATM,Dubai,6,Monday,Yes,No,Yes,No,1,Location anomaly
TXN501624,ACC221886,2023-08-17 15:56:00,1365.09,BigBasket,Grocery,UPI,Hyderabad,15,Thursday,No,No,No,No,0,
TXN501625,ACC801765,2023-08-29 13:05:00,1645.77,Ola Cabs,Transport,Credit Card,Pune,13,Tuesday,No,No,No,No,0,
TXN501626,ACC956113,2023-10-27 17:22:00,257.29,Swiggy,Food Delivery,Debit Card,Delhi,17,Friday,No,No,No,No,0,
TXN501627,ACC665979,2023-07-27 22:18:00,8226.6,Uber,Transport,Debit Card,Kolkata,22,Thursday,No,No,No,No,0,
TXN501628,ACC667451,2023-01-31 00:32:00,11739.62,Paytm Mall,E-commerce,UPI,Delhi,0,Tuesday,No,No,No,No,0,
TXN501629,ACC403528,2023-09-09 09:39:00,6574.81,TempStore_7721,Unknown,UPI,Unknown,9,Saturday,Yes,Yes,Yes,No,1,Location anomaly
TXN501630,ACC356622,2023-04-14 12:38:00,1581.57,Uber,Transport,UPI,Pune,12,Friday,No,No,No,No,0,
TXN501631,ACC975373,2023-01-21 16:10:00,1932.66,Swiggy,Food Delivery,UPI,Bangalore,16,Saturday,No,No,No,No,0,
TXN501632,ACC374258,2023-02-03 05:12:00,1497.96,Uber,Transport,UPI,Hyderabad,5,Friday,No,No,No,No,0,
TXN501633,ACC240057,2023-01-02 01:01:00,11669.1,Amazon,E-commerce,Debit Card,Ahmedabad,1,Monday,No,No,No,No,0,
TXN501634,ACC858243,2023-01-02 16:33:00,5277.59,Flipkart,E-commerce,UPI,Mumbai,16,Monday,No,No,No,No,0,
TXN501635,ACC872399,2023-07-16 18:48:00,8428.14,Uber,Transport,UPI,Ahmedabad,18,Sunday,No,No,No,No,0,
TXN501636,ACC212512,2023-07-18 00:34:00,14362.41,Netflix,Subscription,Credit Card,Ahmedabad,0,Tuesday,No,No,No,No,0,
TXN501637,ACC695551,2023-01-26 00:58:00,1946.26,Flipkart,E-commerce,UPI,Kolkata,0,Thursday,No,No,No,No,0,
TXN501638,ACC796353,2023-08-17 02:59:00,230.31,Swiggy,Food Delivery,Credit Card,Pune,2,Thursday,No,No,No,No,0,
TXN501639,ACC958136,2023-06-08 04:01:00,1619.59,IRCTC,Travel,Debit Card,Hyderabad,4,Thursday,No,No,No,No,0,
TXN501640,ACC501058,2023-01-16 14:20:00,538.25,Zomato,Food Delivery,Net Banking,Kolkata,14,Monday,No,No,No,No,0,
TXN501641,ACC669691,2023-02-18 01:35:00,570.64,BigBasket,Grocery,Debit Card,Bangalore,1,Saturday,No,No,No,No,0,
TXN501642,ACC205797,2023-08-17 19:59:00,613.52,Netflix,Subscription,UPI,Hyderabad,19,Thursday,No,No,No,No,0,
TXN501643,ACC792267,2023-05-15 22:20:00,493.43,MakeMyTrip,Travel,Credit Card,Kolkata,22,Monday,No,No,No,No,0,
TXN501644,ACC260626,2023-06-26 14:01:00,360.97,Amazon,E-commerce,UPI,Hyderabad,14,Monday,No,No,No,No,0,
TXN501645,ACC184148,2023-02-05 20:11:00,5729.24,Netflix,Subscription,UPI,Delhi,20,Sunday,No,No,No,No,0,
TXN501646,ACC477017,2023-04-23 01:16:00,20449.1,AbroadMerchant_TK,International,Card-Not-Present,Dubai,1,Sunday,Yes,Yes,Yes,Yes,1,Off-hours
TXN501647,ACC107161,2023-08-23 02:01:00,1503.99,Swiggy,Food Delivery,UPI,Kolkata,2,Wednesday,No,No,No,No,0,
TXN501648,ACC190951,2023-01-16 20:57:00,11560.57,BookMyShow,Entertainment,Debit Card,Hyderabad,20,Monday,No,No,No,No,0,
TXN501649,ACC724756,2023-06-09 12:46:00,3876.25,Amazon,E-commerce,Debit Card,Kolkata,12,Friday,No,No,No,No,0,
TXN501650,ACC995993,2023-07-16 00:06:00,511.37,Flipkart,E-commerce,Net Banking,Pune,0,Sunday,No,No,No,No,0,
TXN501651,ACC724756,2023-05-01 11:35:00,1092.78,Zomato,Food Delivery,UPI,Delhi,11,Monday,No,No,No,No,0,
TXN501652,ACC585494,2023-12-09 05:25:00,11146.7,PhonePe Wallet,Wallet,UPI,Hyderabad,5,Saturday,No,No,No,No,0,
TXN501653,ACC890371,2023-03-08 08:04:00,13079.92,MakeMyTrip,Travel,UPI,Pune,8,Wednesday,No,No,No,No,0,
TXN501654,ACC657772,2023-02-11 21:10:00,167.17,Flipkart,E-commerce,UPI,Pune,21,Saturday,No,No,No,No,0,
TXN501655,ACC645617,2023-03-16 04:15:00,5994.1,Myntra,Apparel,UPI,Kolkata,4,Thursday,No,No,No,No,0,
TXN501656,ACC740632,2023-03-19 02:21:00,1694.78,Netflix,Subscription,Credit Card,Hyderabad,2,Sunday,No,No,No,No,0,
TXN501657,ACC477017,2023-01-09 12:42:00,589.0,Uber,Transport,Debit Card,Ahmedabad,12,Monday,No,No,No,No,0,
TXN501658,ACC581206,2023-09-29 04:29:00,505.33,IRCTC,Travel,UPI,Bangalore,4,Friday,No,No,No,No,0,
TXN501659,ACC135207,2023-05-22 18:51:00,26864.64,AbroadMerchant_TK,International,NEFT,Unknown,18,Monday,Yes,Yes,Yes,Yes,1,Location anomaly
TXN501660,ACC409355,2023-02-21 01:11:00,656.45,Swiggy,Food Delivery,UPI,Delhi,1,Tuesday,No,No,No,No,0,
TXN501661,ACC885386,2023-03-02 22:25:00,1500.75,Amazon,E-commerce,Debit Card,Ahmedabad,22,Thursday,No,No,No,No,0,
TXN501662,ACC116405,2023-07-17 01:03:00,8199.46,IntlCharge_8827,International,ATM,Kuala Lumpur,1,Monday,Yes,Yes,Yes,No,1,Off-hours
TXN501663,ACC576419,2023-02-11 02:51:00,113.25,BookMyShow,Entertainment,UPI,Chennai,2,Saturday,No,No,No,No,0,
TXN501664,ACC792267,2023-02-20 18:52:00,11739.8,PhonePe Wallet,Wallet,Credit Card,Bangalore,18,Monday,No,No,No,No,0,
TXN501665,ACC772464,2023-09-17 08:06:00,1290.46,Flipkart,E-commerce,UPI,Hyderabad,8,Sunday,No,No,No,No,0,
TXN501666,ACC270387,2023-04-16 14:21:00,373.01,IRCTC,Travel,UPI,Ahmedabad,14,Sunday,No,No,No,No,0,
TXN501667,ACC963355,2023-03-12 14:38:00,7401.52,Netflix,Subscription,UPI,Mumbai,14,Sunday,No,No,No,No,0,
TXN501668,ACC740632,2023-11-12 15:53:00,11856.19,BigBasket,Grocery,Net Banking,Pune,15,Sunday,No,No,No,No,0,
TXN501669,ACC548479,2023-10-02 06:31:00,1683.13,Myntra,Apparel,Debit Card,Mumbai,6,Monday,No,No,No,No,0,
TXN501670,ACC159185,2023-01-08 21:46:00,1120.63,Uber,Transport,Debit Card,Mumbai,21,Sunday,No,No,No,No,0,
TXN501671,ACC257131,2023-04-10 04:13:00,820.76,MakeMyTrip,Travel,UPI,Kolkata,4,Monday,No,No,No,No,0,
TXN501672,ACC163182,2023-10-10 11:54:00,88.85,PhonePe Wallet,Wallet,Net Banking,Delhi,11,Tuesday,No,No,No,No,0,
TXN501673,ACC967161,2023-05-06 18:54:00,1866.46,MakeMyTrip,Travel,UPI,Hyderabad,18,Saturday,No,No,No,No,0,
TXN501674,ACC540781,2023-06-02 04:24:00,474.29,Swiggy,Food Delivery,Credit Card,Bangalore,4,Friday,No,No,No,No,0,
TXN501675,ACC997734,2023-11-14 17:55:00,612.69,IRCTC,Travel,UPI,Mumbai,17,Tuesday,No,No,No,No,0,
TXN501676,ACC302544,2023-08-06 19:51:00,195.46,Netflix,Subscription,UPI,Hyderabad,19,Sunday,No,No,No,No,0,
TXN501677,ACC328486,2023-10-09 12:44:00,500.62,BookMyShow,Entertainment,Credit Card,Chennai,12,Monday,No,No,No,No,0,
TXN501678,ACC872399,2023-01-02 10:01:00,1534.06,Spotify,Subscription,UPI,Ahmedabad,10,Monday,No,No,No,No,0,
TXN501679,ACC646571,2023-08-06 03:20:00,531.22,PhonePe Wallet,Wallet,UPI,Bangalore,3,Sunday,No,No,No,No,0,
TXN501680,ACC975373,2023-09-10 10:51:00,311.27,Swiggy,Food Delivery,Credit Card,Hyderabad,10,Sunday,No,No,No,No,0,
TXN501681,ACC834406,2023-11-24 01:48:00,950.63,Ola Cabs,Transport,Credit Card,Pune,1,Friday,No,No,No,No,0,
TXN501682,ACC147489,2023-05-24 13:49:00,3322.69,PhonePe Wallet,Wallet,UPI,Chennai,13,Wednesday,No,No,No,No,0,
TXN501683,ACC670892,2023-03-04 11:24:00,1322.06,Netflix,Subscription,UPI,Ahmedabad,11,Saturday,No,No,No,No,0,
TXN501684,ACC329772,2023-02-20 15:20:00,1563.82,BookMyShow,Entertainment,Credit Card,Delhi,15,Monday,No,No,No,No,0,
TXN501685,ACC158338,2023-12-28 14:42:00,5374.28,BigBasket,Grocery,Debit Card,Kolkata,14,Thursday,No,No,No,No,0,
TXN501686,ACC421709,2023-10-12 16:53:00,3769.39,BookMyShow,Entertainment,UPI,Kolkata,16,Thursday,No,No,No,No,0,
TXN501687,ACC583000,2023-02-04 22:13:00,1119.56,Myntra,Apparel,UPI,Hyderabad,22,Saturday,No,No,No,No,0,
TXN501688,ACC356622,2023-08-09 23:32:00,1797.05,Spotify,Subscription,UPI,Kolkata,23,Wednesday,No,No,No,No,0,
TXN501689,ACC347781,2023-01-30 22:21:00,508.87,Netflix,Subscription,Debit Card,Ahmedabad,22,Monday,No,No,No,No,0,
TXN501690,ACC779776,2023-06-17 19:54:00,67.23,PhonePe Wallet,Wallet,Net Banking,Kolkata,19,Saturday,No,No,No,No,0,
TXN501691,ACC340820,2023-09-14 19:56:00,25015.08,AbroadMerchant_TK,International,UPI,Singapore,19,Thursday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN501692,ACC270387,2023-10-28 22:55:00,12986.02,Amazon,E-commerce,Net Banking,Chennai,22,Saturday,No,No,No,No,0,
TXN501693,ACC801765,2023-08-22 23:13:00,166.29,BigBasket,Grocery,UPI,Delhi,23,Tuesday,No,No,No,No,0,
TXN501694,ACC147489,2023-11-30 15:27:00,874.72,Flipkart,E-commerce,UPI,Bangalore,15,Thursday,No,No,No,No,0,
TXN501695,ACC544278,2023-02-28 09:17:00,1127.35,Spotify,Subscription,UPI,Kolkata,9,Tuesday,No,No,No,No,0,
TXN501696,ACC646571,2023-04-02 05:01:00,37355.78,IntlCharge_8827,International,Card-Not-Present,New York,5,Sunday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN501697,ACC242007,2023-05-18 15:53:00,168.07,Swiggy,Food Delivery,UPI,Chennai,15,Thursday,No,No,No,No,0,
TXN501698,ACC626930,2023-08-17 01:56:00,1885.66,Myntra,Apparel,Net Banking,Kolkata,1,Thursday,No,No,No,No,0,
TXN501699,ACC164758,2023-07-12 18:14:00,5622.28,Spotify,Subscription,Debit Card,Kolkata,18,Wednesday,No,No,No,No,0,
TXN501700,ACC858243,2023-10-04 07:36:00,683.94,Amazon,E-commerce,UPI,Hyderabad,7,Wednesday,No,No,No,No,0,
TXN501701,ACC601410,2023-11-06 07:08:00,1416.39,PhonePe Wallet,Wallet,UPI,Bangalore,7,Monday,No,No,No,No,0,
TXN501702,ACC133276,2023-04-24 11:41:00,14958.04,UnknownMerchant_XYZ,Unknown,NEFT,New York,11,Monday,Yes,Yes,Yes,No,1,Velocity breach
TXN501703,ACC184148,2023-08-20 12:41:00,374.1,Myntra,Apparel,UPI,Chennai,12,Sunday,No,No,No,No,0,
TXN501704,ACC461264,2023-01-12 14:46:00,2036.26,Amazon,E-commerce,Net Banking,Hyderabad,14,Thursday,No,No,No,No,0,
TXN501705,ACC516278,2023-03-28 01:34:00,1848.61,Amazon,E-commerce,Debit Card,Mumbai,1,Tuesday,No,No,No,No,0,
TXN501706,ACC270387,2023-07-10 09:56:00,514.48,Spotify,Subscription,Debit Card,Chennai,9,Monday,No,No,No,No,0,
TXN501707,ACC423139,2023-04-09 07:13:00,747.17,BigBasket,Grocery,Credit Card,Hyderabad,7,Sunday,No,No,No,No,0,
TXN501708,ACC240718,2023-02-28 19:56:00,491.17,Uber,Transport,Net Banking,Chennai,19,Tuesday,No,No,No,No,0,
TXN501709,ACC403314,2023-10-14 09:44:00,427.6,Netflix,Subscription,Debit Card,Pune,9,Saturday,No,No,No,No,0,
TXN501710,ACC857997,2023-10-31 13:08:00,101.97,Amazon,E-commerce,Debit Card,Delhi,13,Tuesday,No,No,No,No,0,
TXN501711,ACC653829,2023-05-19 02:10:00,700.01,MakeMyTrip,Travel,UPI,Bangalore,2,Friday,No,No,No,No,0,
TXN501712,ACC940952,2023-09-12 12:12:00,24081.57,UnknownMerchant_XYZ,Unknown,UPI,Singapore,12,Tuesday,Yes,Yes,Yes,Yes,1,Velocity breach
TXN501713,ACC978292,2023-07-16 05:38:00,32063.17,CryptoExch_Anon,Crypto,ATM,New York,5,Sunday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN501714,ACC409355,2023-10-28 04:11:00,6840.9,Zomato,Food Delivery,Net Banking,Bangalore,4,Saturday,No,No,No,No,0,
TXN501715,ACC181896,2023-08-31 10:09:00,1277.63,Ola Cabs,Transport,UPI,Mumbai,10,Thursday,No,No,No,No,0,
TXN501716,ACC975373,2023-04-28 00:00:00,1764.75,Flipkart,E-commerce,Credit Card,Bangalore,0,Friday,No,No,No,No,0,
TXN501717,ACC111991,2023-12-28 03:04:00,34568.92,CryptoExch_Anon,Crypto,UPI,Singapore,3,Thursday,Yes,Yes,Yes,Yes,1,Unknown merchant
TXN501718,ACC485397,2023-03-13 03:37:00,5298.01,VPN_Service_Anon,Digital,Card-Not-Present,London,3,Monday,Yes,No,Yes,No,1,High amount
TXN501719,ACC854024,2023-11-23 04:16:00,297.36,PhonePe Wallet,Wallet,UPI,Bangalore,4,Thursday,No,No,No,No,0,
TXN501720,ACC675914,2023-12-29 08:40:00,1415.8,Netflix,Subscription,Credit Card,Mumbai,8,Friday,No,No,No,No,0,
TXN501721,ACC389039,2023-09-10 01:27:00,1667.55,PhonePe Wallet,Wallet,UPI,Bangalore,1,Sunday,No,No,No,No,0,
TXN501722,ACC955413,2023-08-09 11:06:00,373.56,Myntra,Apparel,Credit Card,Kolkata,11,Wednesday,No,No,No,No,0,
TXN501723,ACC726822,2023-06-20 20:32:00,36774.55,CryptoExch_Anon,Crypto,ATM,New York,20,Tuesday,Yes,No,Yes,Yes,1,Off-hours
TXN501724,ACC567122,2023-12-25 13:45:00,385.21,Netflix,Subscription,Net Banking,Kolkata,13,Monday,No,No,No,No,0,
TXN501725,ACC646571,2023-03-28 11:19:00,472.58,MakeMyTrip,Travel,Debit Card,Kolkata,11,Tuesday,No,No,No,No,0,
TXN501726,ACC477017,2023-04-04 11:00:00,10627.95,Netflix,Subscription,Credit Card,Bangalore,11,Tuesday,No,No,No,No,0,
TXN501727,ACC628373,2023-07-30 06:37:00,401.55,Netflix,Subscription,Debit Card,Bangalore,6,Sunday,No,No,No,No,0,
TXN501728,ACC853504,2023-05-28 18:36:00,10516.62,BigBasket,Grocery,UPI,Bangalore,18,Sunday,No,No,No,No,0,
TXN501729,ACC293757,2023-07-29 12:00:00,1664.66,BookMyShow,Entertainment,Debit Card,Kolkata,12,Saturday,No,No,No,No,0,
TXN501730,ACC583000,2023-05-26 20:02:00,1248.32,Amazon,E-commerce,Credit Card,Chennai,20,Friday,No,No,No,No,0,
TXN501731,ACC345722,2023-11-14 05:08:00,9694.52,BigBasket,Grocery,UPI,Mumbai,5,Tuesday,No,No,No,No,0,
TXN501732,ACC976822,2023-09-28 04:29:00,32970.18,AbroadMerchant_TK,International,NEFT,Singapore,4,Thursday,Yes,Yes,Yes,Yes,1,High amount
TXN501733,ACC184148,2023-01-29 15:27:00,19576.18,IntlCharge_8827,International,UPI,London,15,Sunday,Yes,Yes,Yes,No,1,Location anomaly
TXN501734,ACC735163,2023-08-26 05:12:00,917.15,BookMyShow,Entertainment,Debit Card,Delhi,5,Saturday,No,No,No,No,0,
TXN501735,ACC907236,2023-07-30 03:00:00,3211.0,Ola Cabs,Transport,Debit Card,Pune,3,Sunday,No,No,No,No,0,
TXN501736,ACC409355,2023-07-19 11:17:00,7976.97,MakeMyTrip,Travel,UPI,Ahmedabad,11,Wednesday,No,No,No,No,0,
TXN501737,ACC804667,2023-07-05 15:26:00,1724.37,MakeMyTrip,Travel,Debit Card,Pune,15,Wednesday,No,No,No,No,0,
TXN501738,ACC451317,2023-05-23 13:51:00,973.09,Swiggy,Food Delivery,Net Banking,Delhi,13,Tuesday,No,No,No,No,0,
TXN501739,ACC705526,2023-04-07 05:19:00,609.71,Uber,Transport,Credit Card,Pune,5,Friday,No,No,No,No,0,
TXN501740,ACC792267,2023-03-28 07:17:00,21448.18,CryptoExch_Anon,Crypto,ATM,Singapore,7,Tuesday,Yes,No,Yes,Yes,1,High amount
TXN501741,ACC975373,2023-10-19 00:10:00,1556.79,Myntra,Apparel,UPI,Kolkata,0,Thursday,No,No,No,No,0,
TXN501742,ACC164758,2023-12-19 14:11:00,1055.65,IRCTC,Travel,Debit Card,Hyderabad,14,Tuesday,No,No,No,No,0,
TXN501743,ACC691303,2023-11-17 10:30:00,812.09,Uber,Transport,UPI,Mumbai,10,Friday,No,No,No,No,0,
TXN501744,ACC601410,2023-09-02 17:04:00,10418.06,BookMyShow,Entertainment,Credit Card,Delhi,17,Saturday,No,No,No,No,0,
TXN501745,ACC116405,2023-09-25 08:17:00,9049.02,IRCTC,Travel,Net Banking,Hyderabad,8,Monday,No,No,No,No,0,
TXN501746,ACC495833,2023-08-28 04:43:00,806.01,MakeMyTrip,Travel,UPI,Hyderabad,4,Monday,No,No,No,No,0,
TXN501747,ACC853504,2023-09-23 11:52:00,3938.99,Paytm Mall,E-commerce,UPI,Bangalore,11,Saturday,No,No,No,No,0,
TXN501748,ACC283568,2023-09-22 09:21:00,1683.37,Amazon,E-commerce,Credit Card,Chennai,9,Friday,No,No,No,No,0,
TXN501749,ACC785280,2023-01-18 10:57:00,533.56,Amazon,E-commerce,UPI,Chennai,10,Wednesday,No,No,No,No,0,
TXN501750,ACC654531,2023-12-07 06:01:00,1416.64,Spotify,Subscription,UPI,Bangalore,6,Thursday,No,No,No,No,0,
TXN501751,ACC501058,2023-09-01 18:41:00,7877.59,BookMyShow,Entertainment,Debit Card,Hyderabad,18,Friday,No,No,No,No,0,
TXN501752,ACC238353,2023-12-13 19:51:00,450.23,Spotify,Subscription,UPI,Bangalore,19,Wednesday,No,No,No,No,0,
TXN501753,ACC903265,2023-09-04 12:01:00,1293.48,Uber,Transport,Debit Card,Bangalore,12,Monday,No,No,No,No,0,
TXN501754,ACC412856,2023-01-31 08:41:00,9085.85,Spotify,Subscription,UPI,Ahmedabad,8,Tuesday,No,No,No,No,0,
TXN501755,ACC769737,2023-04-06 01:48:00,834.33,Swiggy,Food Delivery,Debit Card,Ahmedabad,1,Thursday,No,No,No,No,0,
TXN501756,ACC250219,2023-10-25 05:49:00,1250.63,Spotify,Subscription,UPI,Ahmedabad,5,Wednesday,No,No,No,No,0,
TXN501757,ACC184148,2023-12-26 10:56:00,447.94,Netflix,Subscription,Credit Card,Kolkata,10,Tuesday,No,No,No,No,0,
TXN501758,ACC785436,2023-07-27 18:18:00,1450.03,BigBasket,Grocery,UPI,Delhi,18,Thursday,No,No,No,No,0,
TXN501759,ACC575458,2023-06-04 21:40:00,9352.55,Flipkart,E-commerce,UPI,Ahmedabad,21,Sunday,No,No,No,No,0,
